Symbol,Name,Last,"Prev High","Prev Low","1M High","1M Low",Volume,"Prev Vol","1M Avg Vol","Earnings ttm","Book Value","Div Yield"
HUM,"Humana Inc",415.36,419.06,401.13,431.12,382.72,541294,701600,712252,25.27,108.97,0.62%
HWM,"Howmet Aerospace Inc",17.23,17.39,16.59,19.07,16.15,2578036,2483700,3182181,2.05,7.91,0.00%
IBM,"International Business Machines",121.09,122.91,120.8,129.95,116.48,3211661,3261200,4026905,11.41,23.23,5.39%
ICE,"Intercontinental Exchange",101.43,101.15,99.17,106.99,96.67,2239160,2344600,3171781,4.36,31.28,1.21%
IDXX,"Idexx Laboratories",394.78,397.26,383.45,407.45,347.54,382900,533400,466990,5.29,3.21,0.00%
IEX,"Idex Corp",178.12,183.81,180.34,188.17,173.98,351680,494700,355048,5.28,29.94,1.10%
IFF,"International Flavors & Fragrances",120.09,123.89,121.36,126.54,113.54,1350763,952500,881433,5.97,56.16,2.53%
ILMN,"Illumina Inc",309.61,310.61,303.61,376.67,260.42,1783600,1575900,2292467,5.89,31.04,0.00%
INCY,"Incyte Corp",92.43,90.79,87.87,95.98,82.98,1280600,1333600,1246276,-0.89,10.72,0.00%
INFO,"IHS Markit Ltd",78.56,79.92,77.82,83.92,76.04,2398336,3944000,2442814,2.18,19.21,0.88%
INTC,"Intel Corp",52.24,52.38,51.15,52.72,48.42,22127500,27711301,32011268,5.62,19.28,2.58%
INTU,"Intuit Inc",332.34,329.14,319.67,355.67,295.37,1091500,1804800,1418276,6.65,19.5,0.66%
IP,"International Paper Company",39.95,41.01,40.2,43.1,37.26,2721325,2483300,3570767,3.52,17.96,5.09%
IPG,"Interpublic Group of Companies",16.77,16.99,16.47,18.82,15.92,3597238,4702700,3943638,1.71,6.39,6.14%
IPGP,"Ipg Photonics Corp",173,171.85,166.59,176.97,156.49,204700,166600,241314,3.3,45.96,0.00%
IQV,"Iqvia Holdings Inc",158.33,158.97,155,170.51,146,799022,778700,1131300,5.52,30.6,0.00%
IR,"Ingersoll Rand Inc",35.57,36.43,35.21,37.63,34.02,1420802,2069300,2528428,-0.24,20.74,0.00%
IRM,"Iron Mountain Inc",27.01,27.27,26.49,30.79,25.97,2164569,2217200,2725719,0.94,3.56,9.25%
ISRG,"Intuitive Surg Inc",710.52,717.89,690.55,778.83,633.29,414600,631700,720262,9.51,74.91,0.00%
IT,"Gartner Inc",125.72,127.22,124.59,136.09,121.16,302900,366400,361957,4.28,11.09,0.00%
ITW,"Illinois Tool Works Inc",190.9,197.14,191.52,203.18,188.68,1218494,1573700,1068662,6.78,7.46,2.21%
J,"Jacobs Engineering Group Inc",91.45,94.89,92.27,95.63,88.15,657245,767400,808957,5.33,45.2,0.82%
JBHT,"J B Hunt Transport",125.21,129.47,125.31,142.07,124.47,675000,831000,811590,4.87,22.66,0.84%
JBLU,"Jetblue Airways Cp",11.46,11.87,11.32,13.28,10.93,8025900,9254000,8467139,-1.29,15.03,0.00%
JCI,"Johnson Controls Intl",40.68,41.55,40.6,43.19,39.79,5196799,4860900,4906762,2.27,25.37,2.54%
JD,"Jd.com Inc Ads",78.57,78.82,75.64,86.58,71.76,7422700,11377899,10777595,0.82,13.59,0.00%
JKHY,"Jack Henry & Assoc",163.54,164.1,161.38,171.81,153.35,466600,378900,586495,3.86,20.23,1.06%
JNJ,"Johnson & Johnson",147.32,149.73,146.84,155.47,142.96,6457808,8487600,6616786,7.97,23.92,2.75%
JNPR,"Juniper Networks",21.35,21.77,21.29,25.04,21.01,2612649,4302500,3543495,1.15,13.47,3.66%
JPM,"JP Morgan Chase & Company",96.97,97.2,95.26,105.21,91.38,15778666,16400500,18804924,7.41,86.78,3.78%
K,"Kellogg Company",64.38,64.74,63.53,71.65,60.84,1691165,2024500,2557552,4.17,9.93,3.59%
KEX,"Kirby Corp",36.01,37.15,35.9,42.27,35.72,638827,412100,830557,2.39,50.83,0.00%
KEY,Keycorp,11.92,12.1,11.81,13.22,11.33,7231157,10530500,8336576,1.24,17.97,6.26%
KEYS,"Keysight Technologies Inc Comm",97.48,100.11,98.32,102.87,90.62,1396091,1187900,1535895,4.14,17.92,0.00%
KHC,"Kraft Heinz Company",30.37,30.21,29.61,35.05,28.56,6060000,6047200,7521372,2.79,40.21,5.41%
KIM,"Kimco Realty Corp",11.61,11.6,11.1,13.18,10.59,5379054,4247800,5245600,2.26,12.99,3.55%
KLAC,"K L A-Tencor Corp",198.98,196.46,191.05,216.17,171.31,915200,1019200,1461557,10.34,17.25,1.86%
KMB,"Kimberly-Clark Corp",147.63,148.32,146.68,157.35,144.36,1181740,1578700,1498124,7.88,1.45,2.92%
KMI,"Kinder Morgan",12.24,12.61,12.27,13.98,11.97,14358197,18563600,13663472,0.89,14.19,8.43%
KMX,"Carmax Inc",93.49,93.49,91.14,109.06,91.13,1764562,2718800,1872190,4.36,24.42,0.00%
KO,"Coca-Cola Company",49.18,49.62,48.89,52.14,47.56,17577263,15755900,16506129,1.93,4.47,3.35%
KR,"Kroger Company",34.02,34.53,33.44,37.22,31.9,8658405,12820400,10790972,2.99,12.59,2.13%
KSU,"Kansas City Southern",179.45,185.28,180.08,200,175.41,862057,866000,964457,6.87,50.29,0.88%
L,"Loews Corp",34.86,35.06,34.33,37.9,32.83,808064,1007200,1106848,2.41,65.66,0.73%
LB,"L Brands Inc",33.22,33.12,31.3,33.46,27.54,5843282,6068500,4517152,1.16,-6.85,0.00%
LBTYA,"Liberty Global Ord A",20.54,21.71,20.97,23.86,20.17,1654900,1202000,1386776,-0.79,21.14,0.00%
LBTYK,"Liberty Global Ord C",20.09,21.48,20.48,23.35,19.77,2845800,2544700,3302938,-0.79,21.14,0.00%
LDOS,"Leidos Holdings Inc",90.42,90.89,88.71,94.42,85.6,818935,715000,937114,5.61,24.95,1.50%
LEG,"Leggett & Platt Inc",41.65,41.9,40.88,45.33,40.37,813659,832200,1211919,2.01,9.17,3.93%
LEN,"Lennar Corp",82.93,82.72,79.13,83.2,71.34,3298831,4661400,3206557,7.17,55.34,0.63%
LH,"Laboratory Corp of America Holdings",186.91,189.84,185.83,191.47,171.18,465049,660500,659771,10.7,75.49,0.00%
LHX,"L3Harris Technologies Inc",172.69,175.62,168.4,187.7,168.4,1669913,2829500,1291119,11.06,102.96,1.93%
LIN,"Linde Plc",232.7,240.02,235.92,260.49,228.47,2480134,2121000,1932176,7.62,91.22,1.63%
LKQ,"LKQ Corp",28.01,28.07,27.46,33.42,26.73,2226100,3656200,3408062,2.25,16.92,0.00%
LLY,"Eli Lilly and Company",144.29,148.45,145.06,154.5,144.06,3809247,5083800,3883448,6.85,4.47,2.02%
LMT,"Lockheed Martin Corp",380.89,389.76,380.51,401.88,375.1,1103853,1410200,1210862,23.16,13.5,2.47%
LNC,"Lincoln National Corp",31.89,31.94,30.86,38.33,29.42,2365299,2999800,2402895,7.84,107.29,5.17%
LNT,"Alliant Energy Corp",52.33,51.87,51.24,55.15,48.89,1596600,1583700,1719024,2.64,23.03,2.98%
LOW,"Lowe's Companies",167.17,167.62,162.48,171.72,151.89,2677248,4198600,4023762,7.87,5.76,1.36%
LRCX,"Lam Research Corp",339.13,338.23,330.2,365.14,292.28,1693400,1989400,2100886,15.95,35.71,1.36%
LSTR,"Landstar System",125.18,127.66,124.83,139.99,123.64,320900,281600,299481,4.64,16.91,0.66%
LULU,"Lululemon Athletica",341.05,334.34,326.81,399.9,287.21,1715900,2001800,2762190,4.2,15.36,0.00%
LUMN,Centurylink,9.95,10.32,9.99,11.23,9.84,9934924,10412300,9106405,1.43,12.27,9.78%
LUV,"Southwest Airlines Company",37.93,39.08,37.4,42.88,35.82,8186768,10144800,11873957,-0.61,18.44,0.00%
LVS,"Las Vegas Sands",46.22,47.67,46.31,53.51,44.06,3379792,3064100,5655748,0.55,5.92,0.00%
LW,"Lamb Weston Holdings Inc",66.67,67.15,65.67,70.42,60.65,819192,856300,998105,2.5,1.64,1.41%
LYB,"Lyondellbasell Industries NV",68.14,72.34,70.32,80.77,67.82,2164834,2488600,2552814,6.84,22.1,5.98%
LYV,"Live Nation Entertainment",53.74,55.5,53.45,60.67,50.12,1285957,1612100,2225633,-3.78,3.15,0.00%
MA,"Mastercard Inc",343.37,343.65,336.42,361.6,320.81,2503643,3285400,3630862,7.3,6.49,0.48%
MAA,"Mid-America Apartment Communities",120.29,116.63,114.44,120.84,111.19,740468,761600,615833,2.99,53.96,3.47%
MAR,"Marriot Int Cl A",94.35,96.02,92.15,108.89,90.27,2182100,2921800,2944005,2.66,-0.24,0.00%
MAS,"Masco Corp",55.14,56.9,54.53,60.16,53.93,2476326,4448600,2197643,2.52,0.14,0.96%
MATX,"Matson Inc",39.88,41.12,39.62,42.6,36.78,200001,215600,229262,2.05,18.93,2.31%
MCD,"McDonald's Corp",219.59,222.2,218.41,226.72,210.76,2443348,3034100,2977557,6.21,-12.72,2.29%
MCHP,"Microchip Technology",107.05,104.67,102.43,115.11,95.53,2444400,2409300,2063928,5.2,21.79,1.43%
MCK,"Mckesson Corp",146.96,150.49,146.06,159.06,145,1377817,1384400,1243710,14.45,34.85,1.15%
MCO,"Moody's Corp",293.5,292.63,286,305.95,272.61,655293,680300,631343,9.69,6.56,0.78%
MDLZ,"Mondelez Intl Inc",57.91,57.73,56.42,59.72,54.48,5875200,6130600,6830738,2.57,18.27,2.02%
MDT,"Medtronic Inc",102.3,104.87,102.5,109.24,100.3,5228442,6474700,4535186,3.95,37.55,2.26%
MELI,"Mercadolibre Inc",1115.34,1098,1076.65,1225,959.87,424200,348100,569233,-1.41,36.38,0.00%
MET,"Metlife Inc",37.26,37.54,36.74,40.1,35.19,4128170,6040300,5819919,5.66,83.67,5.00%
MGM,"MGM Resorts International",21.82,22.55,21.58,24.42,20.57,11812736,10563700,15261957,-1.58,25.03,0.05%
MHK,"Mohawk Industries",98.4,98.75,95.58,103.82,90.21,508823,732600,543995,7.03,111.34,0.00%
MKC,"Mccormick & Company Inc",193.2,196.17,191,211.07,183.22,762241,930900,735300,5.62,27.49,1.31%
MKTX,"Marketaxess Holdings",482.97,492.59,477.91,499.2,434.33,171900,270700,238871,6.9,22.48,0.49%
MLM,"Martin Marietta Materials",234.87,238.63,231.81,241.24,201.04,673858,655100,663790,9.95,88.22,0.99%
MMC,"Marsh & Mclennan Companies",114.23,115.83,113.58,120.97,110.71,2052302,2499600,1953576,4.92,16.57,1.63%
MMM,"3M Company",158.79,163.1,158.61,173.2,157.72,1989312,3056900,2622714,8.47,18.95,3.68%
MNST,"Monster Beverage Cp",81.48,81.06,79.64,87.05,76.88,4699100,3390200,2344443,2.13,8.02,0.00%
MO,"Altria Group",38.92,38.9,38.33,44.78,37.59,7656130,7707100,9722138,4.28,3.11,8.97%
MOS,"Mosaic Company",17.79,18.64,18,20.03,17.19,3581754,3800100,5102128,-0.16,22.85,1.11%
MPC,"Marathon Petroleum Corp",27.71,30.21,29.13,35.83,27.39,7880324,5788700,7868119,1.7,47.41,7.88%
MRK,"Merck & Company",81.64,83.32,82.02,87.8,81.25,8025113,11062600,8608462,5.54,10.99,2.98%
MRNA,"Moderna Inc",70.03,75.39,70.16,75.39,54.21,6838900,15690699,9713219,-1.4,7.94,0.00%
MRO,"Marathon Oil Corp",3.95,4.21,4.06,5.32,3.93,25383247,24668500,27491229,-0.55,14.14,0.00%
MS,"Morgan Stanley",47.26,48.99,47.54,54.38,45.86,25275383,15047200,10566333,5.44,55.86,2.96%
MSCI,"MSCI Inc",359.54,362.45,353.97,382.01,336.93,323272,386200,502681,7.02,-3.72,0.88%
MSFT,"Microsoft Corp",212.46,211.98,206.54,232.86,196.25,27158400,33829000,36661660,5.75,15.63,0.98%
MSI,"Motorola Solutions",156.79,158.04,156.07,158.99,149.81,715497,813800,1024286,7.3,-4.8,1.62%
MTB,"M&T Bank Corp",92.21,93.18,90.34,108.5,88.48,864185,1551400,1003852,10.78,124.31,4.83%
MTD,"Mettler-Toledo International",970.92,986.78,958.3,1009.07,926.88,97641,168100,102590,22.84,18.82,0.00%
MU,"Micron Technology",47.92,49.27,46.83,52.17,44.45,24460002,55392500,22140996,2.06,34.04,0.00%
MXIM,"Maxim Integrated",69.28,68.84,67.38,71.37,63.74,2936300,3008000,3588038,2.27,6.22,2.83%
MYL,"Mylan NV Ord Shs",14.8,14.99,14.59,16.23,14.02,4538800,3344600,5375100,4.58,22.72,0.00%
NBL,"Noble Energy Inc",8.34,8.63,8.48,10,8.28,18660299,10665500,19167033,-0.21,9.72,0.94%
NCLH,"Norwegian Cruise Ord",17.34,18.23,16.94,19.2,14.15,22208791,38387398,29194590,-0.81,16.92,0.00%
NDAQ,"Nasdaq Inc",123.92,124.42,121.3,137.94,118.01,1117200,1976200,914152,5.6,35.05,1.61%
NEE,"Nextera Energy",282.76,283.13,267.14,299.3,267.14,2504736,5809900,2189700,8.82,84.91,1.98%
NEM,"Newmont Mining Corp",62.83,63.9,61.85,68.85,59.28,6503170,7212900,6406376,1.58,28.55,1.59%
NFLX,"Netflix Inc",527.51,504.63,489.27,556.5,458.6,8153700,4634100,5589786,5.93,21.17,0.00%
NI,"NiSource Inc",22,22.29,21.96,22.87,21.28,6901379,3854400,3523876,1.34,14.78,3.83%
NKE,"Nike Inc",126.64,127.28,125.16,130.38,110.21,5637175,8699600,9235419,1.92,5.91,0.78%
NLOK,"Nortonlifelock Inc",20.7,21.08,20.68,24.15,20.15,5688600,4690900,6975605,0.85,-0.85,2.40%
NLSN,"Nielsen Holdings Plc",14.18,14.57,14.08,16.05,13.3,2239710,3362400,3524771,1.49,6.19,1.71%
NOC,"Northrop Grumman Corp",311.81,326.73,312.25,352.12,309.36,1687858,1183700,692319,22.26,58.26,1.78%
NOV,National-Oilwell,8.66,9.52,8.96,12.5,8.52,7754698,7081900,5770624,-0.41,14.25,0.00%
NOW,"Servicenow Inc",492.52,493.31,481.15,501.82,432.85,922437,1202300,1327043,1.2,12.92,0.00%
NRG,"NRG Energy",30.63,30.92,29.81,36,28.22,2224874,3045600,2310595,4.24,7.17,4.04%
NSC,"Norfolk Southern Corp",211.85,219,212.85,224.99,205.54,1457548,1669500,1462114,9.24,53.96,1.74%
NTAP,"Netapp Inc",42.89,44.72,43.43,48.47,40.46,2084800,2564700,2524224,3.54,1.28,4.36%
NTES,"Netease Inc Ads",463.59,457.58,444.13,504.31,444.13,342000,465100,478010,25.93,96.21,1.32%
NTRS,"Northern Trust Corp",77.05,79.03,77.4,86.24,74.03,772700,798100,1224690,6.4,54.7,3.61%
NUE,"Nucor Corp",45.05,45.75,44.58,49.97,44.05,1811990,1468200,1978652,2.77,35.19,3.60%
NVDA,"Nvidia Corp",544.58,544.9,526.01,589.07,468.17,13125000,17229600,18896391,6.15,22.55,0.12%
NVR,"NVR Inc",4228.31,4152.15,4019,4247.42,3823.31,19101,22300,20314,207.98,706.06,0.00%
NWL,"Newell Rubbermaid Inc",17.01,17.46,17.11,18.28,15.8,2313500,2037400,2843357,1.54,8.29,5.37%
NWS,"News Cp Cl B",14.15,14.08,13.69,15.7,13.55,421200,680500,639710,0.22,14.25,1.45%
NWSA,"News Cp Cl A",14.18,14.15,13.9,15.9,13.78,1607600,2481900,2764576,0.22,14.25,1.44%
NXPI,"Nxp Semiconductors",130.99,126.77,123.22,132.95,117.25,3429300,2005200,2028429,6.41,32.43,1.22%
O,"Realty Income Corp",62.28,61.95,60.02,66.8,58.36,2119651,3002700,2414938,1.47,30.21,4.59%
ODFL,"Old Dominion Freight Line Inc",182.77,187,179.82,207.43,176.34,927400,1006700,1033429,4.93,25.29,0.32%
OKE,"Oneok Inc",25.27,27.27,25.89,28.46,23.28,3733037,5968000,4468724,2.66,14.05,14.02%
OMC,"Omnicom Group Inc",49.57,49.98,48.92,55.95,48,1618226,1842400,1823843,5.32,13.32,5.32%
ORCL,"Oracle Corp",59.68,60.39,59.37,62.6,54.87,7357652,11001500,20187166,3.61,3.37,1.61%
ORLY,"O'Reilly Automotive",463.56,464.61,453.58,484.99,437.35,385400,515800,482962,20.4,7.94,0.00%
OTIS,"Otis Worldwide Corp [Otis/I]",62.37,63.6,61.95,65.56,58.04,2342523,2494000,2277233,1.16,-8.48,1.28%
OXY,"Occidental Petroleum Corp",9.68,10.27,9.94,12.9,9.57,32990258,23363898,29251176,-2.47,25.43,0.40%
PAYC,"Paycom Software Inc",320.44,312.72,301.29,321.29,257.87,776542,904000,493871,2.88,10.01,0.00%
PAYX,"Paychex Inc",79.35,80.44,79.03,80.95,74.1,1509600,2044200,1821552,2.99,7.75,3.13%
PBCT,"People's United Finl",10.17,10.43,10.18,11.13,9.73,3016600,3966700,4264786,1.28,18.28,7.08%
PCAR,"Paccar Inc",84.49,87.7,84.68,89.03,80.36,1136000,1984600,1612329,4.74,28.24,1.49%
PDD,"Pinduoduo Inc ADR",74.43,75.58,72.85,93,72.15,4414400,5783200,6908800,-1.09,3.75,0.00%
PEAK,"Healthpeak Properties Inc",28.04,27.6,26.75,29.42,25.51,2717063,4717500,3613395,0.63,14.25,5.47%
PEG,"Public Service Enterprise Group Inc",55.07,55.4,54.53,55.4,50.32,2277680,2886900,2260805,3.44,30.63,3.58%
PEP,"Pepsico Inc",140.8,139.19,136.9,144.04,129.36,6483800,7060700,5116119,5.4,9.07,2.98%
PFE,"Pfizer Inc",36.37,36.96,36.25,37.54,35.38,21366561,21469900,22439553,2.88,11.62,4.20%
PG,"Procter & Gamble Company",139.24,139.85,137.81,141.7,134.7,5713511,8727900,6138567,5.12,18.94,2.30%
PGR,"Progressive Corp",93.46,94.99,93.49,97.81,90.63,2006342,3119600,2200019,6.98,28.48,0.42%
PH,"Parker-Hannifin Corp",200.73,206.77,199.89,217.59,192.25,744548,961200,785038,10.77,47.8,1.74%
PHM,Pultegroup,47.46,47.06,45.51,47.49,42.18,2849053,4560300,2515233,4.04,21.82,1.06%
PKG,"Packaging Corp of America",107.65,110.56,107.96,114.32,102.68,547342,676700,773962,6.51,33.04,2.91%
PKI,Perkinelmer,124.86,126.1,123.65,128.98,111.5,1149639,1304400,775286,4.65,26.64,0.23%
PLD,"Prologis Inc",102.16,101.55,98.76,104.66,94.76,3090407,3645600,2594033,2.56,49.74,2.33%
PM,"Philip Morris International Inc",74.14,75.29,74.35,82.59,73.51,3934532,5410400,4386090,5.15,-6.5,6.46%
PNC,"PNC Bank",109.43,110.28,107.36,116.67,101.58,1596518,2501400,1858838,5.96,124.73,4.30%
PNR,"Pentair Ltd",45.41,46.54,45.5,47.13,43.19,848122,892000,1104943,2.3,11.75,1.66%
PNW,"Pinnacle West Capital Corp",75.32,75.2,73.76,75.86,69.29,843651,1265900,868471,5.32,49.84,4.26%
PPG,"PPG Industries",121.78,123.6,120.19,131.09,116.95,1409118,1477400,1379543,5.16,20.93,1.80%
PPL,"PPL Corp",27.55,27.45,27.01,28.81,25.47,3904619,6601300,5440695,2.4,16.97,6.18%
PRGO,"Perrigo Company",45.28,46.46,45.56,52.86,44.33,743885,749100,834852,4.27,43.36,1.97%
PRU,"Prudential Financial Inc",63.51,64.14,62.76,71.19,60.16,2371778,3073400,2499776,9.72,168.37,6.97%
PSA,"Public Storage",226.26,223.48,219.21,226.6,209.47,854015,863500,793624,7,51.63,3.62%
PSX,"Phillips 66",50.28,53.05,51.59,61.73,49.75,4047133,2670300,3754019,4.93,53.34,6.90%
PVH,"Phillips-Van Heusen Corp",60.59,61.15,58.98,73.6,58.24,1255774,1708800,1569819,2.08,64.52,0.00%
PWR,"Quanta Services",53.56,54.12,52.39,54.12,48.53,1831331,1739800,1205262,2.94,28.46,0.38%
PXD,"Pioneer Natural Resources Company",84.57,87.45,85.43,102.79,83.9,1529938,1693000,1588286,5.18,71.21,2.55%
PYPL,"Paypal Holdings",196.94,198.72,193.31,212.45,171.63,7268800,7939600,9295086,2.29,15.07,0.00%
QCOM,"Qualcomm Inc",119.52,119.25,116.92,123.93,108.3,5316700,5829700,8387300,2.66,2.93,2.22%
QRVO,"Qorvo Inc",135.09,131.27,128.02,135.89,112.03,1627300,1349600,1513500,5.88,38.09,0.00%
R,"Ryder System",42.14,42.62,41.12,45.45,39.24,363795,681200,536710,0.13,40.12,5.45%
RCL,"Royal Caribbean Cruises Ltd",65.55,68.21,64.18,74.44,58.27,5431983,7994700,6862133,-1.92,42.81,0.00%
RE,"Everest Re Group",196.93,201.75,194.54,222.99,194.54,346657,473600,266514,12.69,184.58,3.10%
REG,"Regency Centers Corp",39.4,38.78,37.58,42.36,35.99,1139500,1268900,1569205,0.54,36.53,6.30%
REGN,"Regeneron Pharmaceuticals",568.14,589.77,554,610.99,540,1092700,2159200,836714,24.58,85.13,0.00%
RF,"Regions Financial Corp",11.53,11.7,11.35,12.32,10.6,7672731,9506899,7728709,0.71,18.37,5.45%
RHI,"Robert Half International Inc",52.54,53.97,52.2,55.32,50.71,851694,1056300,786005,3.19,10.09,2.59%
RJF,"Raymond James Financial",72.69,73.56,71.99,78.87,67.66,712404,725100,770919,6.32,51.19,2.05%
RL,"Ralph Lauren Corp",69.12,68.72,67.11,82.83,67.11,1272555,1787100,1446962,2.91,34.96,0.00%
RMD,"Resmed Inc",169.51,174.83,170.6,184.29,165.72,505941,682300,529562,4.76,17.26,0.90%
ROK,"Rockwell Automation Inc",219.52,225.78,219.55,238.34,206.57,703848,609100,572581,7.82,9.39,1.84%
ROL,"Rollins Inc",53.81,54.89,53.87,57.16,51.58,908901,1384100,1108243,0.74,2.63,0.59%
ROP,"Roper Industries",393.48,404.71,391.15,445.85,380.07,472727,669300,544976,12.67,94.63,0.51%
ROST,"Ross Stores Inc",94.83,94.63,91.12,97.85,85.12,1460200,2045600,1944714,1.89,8.05,0.00%
RSG,"Republic Services",92.97,94.11,92.79,98.11,91.13,1261194,1302800,1205643,3.4,25.86,1.72%
RTX,"Raytheon Technologies Corp",57.46,58.6,57.1,64.01,56.34,6525590,7708400,8216562,6.33,45.1,3.30%
SBAC,"SBA Communications",315.18,319.22,313.05,328.37,294.35,873700,627900,587338,-0.16,-38.46,0.59%
SBUX,"Starbucks Corp",86.74,87.16,85.47,89.43,81.75,7241100,10134300,7634453,1.35,-7.38,1.93%
SCHW,"The Charles Schwab Corp",37.73,36.68,35.96,37.76,33.79,19959112,7214200,8906819,2.51,23.94,2.01%
SEE,"Sealed Air Corp",39.93,39.17,37.83,40.93,36.27,1942093,2220300,1263981,2.91,-0.45,1.69%
SGEN,"Seattle Genetics Inc",197.89,198,191.32,200.42,143.61,1187700,1488300,1219767,-1.94,10.43,0.00%
SHW,"Sherwin-Williams Company",690.8,715,691.91,725.91,661.08,519003,804300,492219,22.1,42.5,0.76%
SIRI,"Sirius XM Holdings",5.65,5.44,5.27,5.99,4.95,43271797,28075199,31609766,0.22,-0.15,1.01%
SIVB,"Svb Financial Group",245.3,245.34,236.06,267.81,221.55,315000,311500,355005,17.18,144.99,0.00%
SJM,"J.M. Smucker Company",116,116.14,113.2,121.82,108.1,710520,1115900,836995,9.55,73.16,3.19%
SLB,"Schlumberger N.V.",15.01,16.02,15.42,19.68,14.88,17901601,15527200,13808528,1.12,8.97,3.21%
SLG,"SL Green Realty Corp",47.29,47.73,45.77,52.17,42.67,1264045,1230600,1572029,2.83,75.65,7.61%
SNA,"Snap-On Inc",145.12,148.99,145.7,156.31,138.94,534969,630900,345314,10.55,64.41,2.97%
SNPS,"Synopsys Inc",217.09,216.86,210.8,230.12,193.55,718700,696300,820848,4.04,30.32,0.00%
SO,"Southern Company",54.62,54.5,53.88,54.74,51.22,5565800,4659900,4238595,3.17,30.54,4.77%
SPG,"Simon Property Group",66.53,66.12,63.7,75.2,59.6,3426154,4188100,4976138,5.69,7.29,8.13%
SPGI,"S&P Global Inc",363.73,363.71,355.62,379.87,335.05,650276,1012000,831229,11.12,1.11,0.75%
SPLK,"Splunk Inc",192.56,190,184.68,225.89,171.07,1591500,1584100,1730667,-2.97,10.41,0.00%
SRE,"Sempra Energy",119.13,118.85,116.67,125.9,112.33,1335082,1627900,1502652,7.78,86.77,3.60%
STE,"Steris Corp",174.47,177.75,173,178.76,155.99,476034,537600,528429,5.72,41.08,0.93%
STT,"State Street Corp",58.75,60.34,58.72,71.14,56.63,2420058,2789900,2622671,7.04,70.59,3.47%
STX,"Seagate Tech Ord Shs",49.06,50.07,49.07,50.7,45.25,1947400,2925100,3008176,4.67,6.96,5.19%
STZ,"Constellation Brands Inc",184.61,190.57,187.56,197.97,179.79,1899443,1309500,1218457,9.22,59,1.60%
SWK,"Stanley Black & Decker Inc",162.63,165.08,161.02,168.25,152.19,793118,884700,952776,7.11,62.41,1.73%
SWKS,"Skyworks Solutions",152.1,147.13,143.36,154.24,130.72,1983900,1826100,2050195,5.06,25.04,1.39%
SYF,"Synchrony Financial",26.65,26.61,25.55,27.92,24.2,5059787,6467700,5313905,2.96,20.38,3.44%
SYK,"Stryker Corp",208.67,210.67,204.78,216.85,194.64,1050913,1098400,1368405,6.88,34.03,1.12%
SYY,"Sysco Corp",62.62,63.08,61.55,69.51,58.94,2034403,2257100,3054062,1.99,2.28,2.94%
T,"AT&T Inc",28.49,28.67,28.28,30.17,27.75,28640457,39088199,35741551,3.5,26.93,7.35%
TAP,"Molson Coors Brewing Company",32.78,33.87,33.16,38.71,32.11,3057522,2427200,2702952,4.4,61.23,0.00%
TCOM,"Trip.com Group Ltd",31.29,31.74,30.9,32.11,27.32,2196200,3849900,4332948,-0.39,0,0.00%
TDG,"Transdigm Group Inc",481.34,494.8,471.22,529.2,467.91,579939,694000,468957,16.06,-77.09,0.00%
TDY,"Teledyne Technologies Inc",307.75,315.42,307.61,326.88,304.23,168523,286600,207648,10.45,78.13,0.00%
TEL,"Te Connectivity Ltd",98.55,99.64,97.17,103.2,90.88,1350541,1443500,1663657,4.42,27.71,1.97%
TER,"Teradyne Inc",81.3,80.39,78.81,88.53,74.07,1200800,1804200,3504757,3.98,10.51,0.50%
TFC,"Truist Financial Corp",38.75,38.24,37,41.04,34.86,8545373,7952400,5853214,3.88,51.11,4.86%
TFX,"Teleflex Inc",337.24,344.54,336.62,409.27,320.33,231435,167800,274286,10.9,66.58,0.41%
TGT,"Target Corp",158.6,159.15,156.5,160.89,143.38,3866185,2806200,3214843,7.02,25.12,1.73%
TIF,"Tiffany & Company",116.03,116.65,115.75,123.75,108.11,1089597,1187200,2118971,2.24,26.43,1.99%
TJX,"TJX Companies",57.08,56.58,54.58,58.15,51.8,6197328,6344700,6606443,0.57,3.89,0.00%
TMO,"Thermo Fisher Scientific Inc",438.2,444.8,435.07,452.68,401.07,1452279,1516300,1400709,13.32,75.52,0.20%
TMUS,"T-Mobile US",115.73,115.09,112.01,119.2,107.79,4306800,5174300,4708910,3.87,45.28,0.00%
TPR,"Tapestry Inc",15.9,15.91,15.45,18.6,14.14,5045842,5256800,6811024,0.98,8.24,0.00%
TRV,"The Travelers Companies Inc",107.81,109.13,107.22,120.88,105.67,1323588,1595800,1463786,7.17,106.41,3.16%
TSCO,"Tractor Supply Company",142.05,144.83,141.08,150.67,136.01,1385800,1551600,1174109,5.86,14.59,1.13%
TSLA,"Tesla Inc",448.16,433.93,420.47,479.04,329.88,50741402,48145500,80836828,0.39,11.51,0.00%
TSN,"Tyson Foods",59.22,60.09,58.99,66.49,56.27,1314053,1563700,3264048,5.04,41.11,2.85%
TT,"Trane Technologies Plc",121.95,123.45,120.36,126,115.28,1003639,883900,1021857,5.09,24.9,1.75%
TTWO,"Take-Two Interacti",166.11,166.25,162.81,174.16,151.63,1047400,929000,1234767,6.03,23.19,0.00%
TWTR,"Twitter Inc",46.7,45.09,43.95,46.82,38.1,18687023,12923300,18394662,-1.31,9.68,0.00%
TXN,"Texas Instruments",144.91,144.25,140.51,148.37,134.12,4431100,5599500,4467495,5.33,8.33,2.54%
